Molecule ChEMBL ID,Smiles,Standard Value,pIC50,Mol,MolWt,LogP,HDonors,HAcceptors
CHEMBL197576,COc1ccc2cc(-c3cccnc3)ccc2c1Cl,1805.0,5.7435227937583235,<rdkit.Chem.rdchem.Mol object at 0x000002235CD99460>,269.731,4.563800000000002,0,2
CHEMBL1078534,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,20.0,7.698970004336019,<rdkit.Chem.rdchem.Mol object at 0x000002235CD994D0>,284.399,3.863400000000003,0,2
CHEMBL65328,Cc1ccc(C(C2Cc3ccccc3O2)n2cncn2)cc1,31.4,7.503070351926785,<rdkit.Chem.rdchem.Mol object at 0x000002235CD99540>,291.35400000000004,3.179620000000001,0,3
CHEMBL27769,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,1550.0,5.809668301829708,<rdkit.Chem.rdchem.Mol object at 0x000002235CD995B0>,290.44700000000006,3.959100000000003,1,2
CHEMBL195571,Oc1ccc2cc(-c3cccnc3)ccc2c1,36000.0,4.443697499232712,<rdkit.Chem.rdchem.Mol object at 0x000002235CD99620>,221.25900000000001,3.607400000000002,1,2
CHEMBL266532,CCCCCC[C@H]1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,280.0,6.552841968657781,<rdkit.Chem.rdchem.Mol object at 0x000002235CD99690>,368.56100000000004,6.059900000000007,0,2
CHEMBL192306,COc1ccc2c(=O)c(-c3ccccc3)c(-n3ccnc3)oc2c1,6.8,8.167491087293763,<rdkit.Chem.rdchem.Mol object at 0x000002235CD99700>,318.33200000000005,3.654300000000002,0,4
CHEMBL189472,COc1ccc(-c2c(-n3ccnc3)oc3cc(OC)ccc3c2=O)cc1,1820.0,5.739928612014925,<rdkit.Chem.rdchem.Mol object at 0x000002235CD99770>,348.35800000000006,3.6629000000000023,0,5
CHEMBL193343,CCOc1ccc2cc(-c3cccnc3)ccc2c1,6638.0,5.1779627519274145,<rdkit.Chem.rdchem.Mol object at 0x000002235CD997E0>,249.31300000000002,4.300500000000002,0,2
CHEMBL26279,COc1ccc2c(c1)CC(Cc1ccncc1)C2=O,3400.0,5.468521082957745,<rdkit.Chem.rdchem.Mol object at 0x000002235CD99850>,253.301,2.687900000000001,0,3
CHEMBL353627,COC1=C2CCC3C4CCC(=O)C4(C)CCC3C2(C)CCC1=O,7.0,8.154901959985743,<rdkit.Chem.rdchem.Mol object at 0x000002235CD998C0>,316.4410000000001,4.061500000000003,0,3
CHEMBL488,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,1.0,9.0,<rdkit.Chem.rdchem.Mol object at 0x000002235CD99930>,232.28299999999996,1.3532,2,3
CHEMBL158326,CC(=O)C1(C)CCC2C(CCC3=CC(=O)C=CC32C)C1,670.0,6.173925197299173,<rdkit.Chem.rdchem.Mol object at 0x000002235CD999A0>,272.388,3.863400000000003,0,2
CHEMBL440832,CCCCC[C@@H]1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,54.0,7.267606240177032,<rdkit.Chem.rdchem.Mol object at 0x000002235CD99A10>,354.53400000000005,5.669800000000006,0,2
CHEMBL3349658,C[C@]12CC[C@H]3[C@@H]([C@H](Cc4ccccc4)CC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,59.44,7.225921199247481,<rdkit.Chem.rdchem.Mol object at 0x000002235CD99A80>,378.5560000000002,5.348000000000006,1,2
CHEMBL3349658,C[C@]12CC[C@H]3[C@@H]([C@H](Cc4ccccc4)CC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,39.5,7.403402904373539,<rdkit.Chem.rdchem.Mol object at 0x000002235CD99AF0>,378.5560000000002,5.348000000000006,1,2
CHEMBL1824751,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cc(COc3ccc([N+](=O)[O-])cc3)nn2)cc1,7730.0,5.111820506081675,<rdkit.Chem.rdchem.Mol object at 0x000002235CD99B60>,436.4310000000001,4.146360000000003,0,7
CHEMBL1824752,Cc1ccc(OCc2cn(C(c3ccc(C#N)cc3)c3ccc(C#N)cc3)nn2)cc1,10950.0,4.960585880823863,<rdkit.Chem.rdchem.Mol object at 0x000002235CD99BD0>,405.4610000000001,4.546580000000004,0,5
CHEMBL1824756,CCCc1cn(C(c2ccccc2)c2ccccc2)nn1,10960.0,4.96018944585165,<rdkit.Chem.rdchem.Mol object at 0x000002235CD99C40>,277.37100000000004,3.8683000000000023,0,2
CHEMBL1824760,c1ccc(C(c2ccccc2)n2cc(C3CCCCC3)nn2)cc1,13720.0,4.862645888629267,<rdkit.Chem.rdchem.Mol object at 0x000002235CD99CB0>,317.436,4.963500000000003,0,2
CHEMBL1824762,c1ccc(OCc2cn(C(c3ccccc3)c3ccccc3)nn2)cc1,31260.0,4.505011026316832,<rdkit.Chem.rdchem.Mol object at 0x000002235CD99D20>,341.41400000000004,4.494800000000003,0,3
CHEMBL1825022,N#Cc1ccc(C(c2ccc(C#N)cc2)n2nccn2)cc1,79980.0,4.097018600202497,<rdkit.Chem.rdchem.Mol object at 0x000002235CD99D90>,285.31,2.65916,0,4
CHEMBL99204,CC12CCC3C(C1CCC2=O)[C@H](CCc1ccccc1)CC1=CC(=O)CCC13C,13.1,7.882728704344236,<rdkit.Chem.rdchem.Mol object at 0x000002235CD99E00>,390.56700000000023,5.946300000000007,0,2
CHEMBL99204,CC12CCC3C(C1CCC2=O)[C@H](CCc1ccccc1)CC1=CC(=O)CCC13C,3.06,8.51427857351842,<rdkit.Chem.rdchem.Mol object at 0x000002235CD99E70>,390.56700000000023,5.946300000000007,0,2
CHEMBL203869,CC(C)Oc1cc([N+](=O)[O-])ccc1N(C)S(C)(=O)=O,2810.0,5.55129368009492,<rdkit.Chem.rdchem.Mol object at 0x000002235CD99EE0>,288.32500000000005,1.7777999999999998,0,5
CHEMBL202473,CN(c1ccc([N+](=O)[O-])cc1OC1CCCC1)S(C)(=O)=O,440.0,6.356547323513812,<rdkit.Chem.rdchem.Mol object at 0x000002235CD99F50>,314.363,2.3120000000000003,0,5
CHEMBL8646,CCCC[C@H]1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,0.029,10.537602002101044,<rdkit.Chem.rdchem.Mol object at 0x000002235CD99FC0>,340.507,5.279700000000005,0,2
CHEMBL26279,COc1ccc2c(c1)CC(Cc1ccncc1)C2=O,150.0,6.823908740944319,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9A030>,253.301,2.687900000000001,0,3
CHEMBL274826,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,175.0,6.756961951313706,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9A0A0>,286.415,4.087400000000003,0,2
CHEMBL439950,CC12CCCC=C1CCC1C2CCC2(C)C(O)CCC12,830.0,6.080921907623926,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9A110>,274.44800000000004,4.700200000000005,1,1
CHEMBL137373,Fc1ccc(C(c2ccc(F)cc2)n2ccnc2)cc1,40.0,7.3979400086720375,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9A180>,270.282,3.799000000000003,0,1
CHEMBL3349856,C[C@]12CCC[C@@H](O)C1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,860.0,6.0655015487564325,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9A1F0>,288.43100000000004,3.8792000000000035,1,2
CHEMBL3349655,C[C@]12CCC(=O)C=C1C[C@H](CCc1ccccc1)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,55.69,7.254222782110241,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9A260>,390.5670000000003,5.946300000000006,0,2
CHEMBL3349655,C[C@]12CCC(=O)C=C1C[C@H](CCc1ccccc1)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,67.82,7.1686422145579325,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9A2D0>,390.5670000000003,5.946300000000006,0,2
CHEMBL179374,COc1cc(/C=C/c2ccc(F)cc2)cc(OC)c1,15.38,7.813043664534588,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9A340>,258.292,4.013300000000003,0,2
CHEMBL1171091,Nc1ccc(/C=C/c2cc(N)cc(N)c2)cc1,88.04,7.05531996611869,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9A3B0>,225.295,2.6036,3,3
CHEMBL83527,COc1cc(/C=C/c2ccc(O)cc2)cc(OC)c1,23.52,7.628562682595899,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9A420>,256.301,3.5798000000000023,1,3
CHEMBL1172401,CC(=O)Oc1cc(/C=C/c2ccc([N+](=O)[O-])cc2)cc(OC(C)=O)c1,35.82,7.445874418486987,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9A490>,341.31900000000013,3.615800000000003,0,6
CHEMBL1172402,Nc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,94.01,7.026825947317028,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9A500>,227.263,2.8504000000000005,3,3
CHEMBL1173573,COc1cccc(/C=C/c2ccc(N)cc2)c1,3080.0,5.511449283499556,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9A570>,225.291,3.447800000000001,1,2
CHEMBL1171091,Nc1ccc(/C=C/c2cc(N)cc(N)c2)cc1,8510.0,5.070070439915412,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9A5E0>,225.295,2.6036,3,3
CHEMBL162549,O=C(Cn1ccnc1)c1ccc([N+](=O)[O-])cc1,190.0,6.721246399047171,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9A650>,231.21099999999998,1.6741999999999997,0,4
CHEMBL324290,COc1cc(/C=C/c2ccc(N)cc2)cc(OC)c1,7440.0,5.128427064454121,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9A6C0>,255.31699999999998,3.4564000000000012,1,3
CHEMBL1173699,COc1ccc(OC)c(/C=C/c2ccc(N)cc2)c1,8210.0,5.085656842880559,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9A730>,255.317,3.4564000000000012,1,3
CHEMBL1170663,COc1cc(/C=C/c2ccc(N)cc2)c(OC)c(OC)c1,9310.0,5.031050319018657,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9A7A0>,285.343,3.4650000000000016,1,4
CHEMBL1173573,COc1cccc(/C=C/c2ccc(N)cc2)c1,8750.0,5.057991946977687,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9A810>,225.291,3.447800000000001,1,2
CHEMBL1171818,COc1cc(CCc2ccc(N)cc2)cc(OC)c1,8350.0,5.078313524516398,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9A880>,257.33299999999997,3.071200000000001,1,3
CHEMBL162549,O=C(Cn1ccnc1)c1ccc([N+](=O)[O-])cc1,12780.0,4.893469146177619,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9A8F0>,231.21099999999998,1.6741999999999997,0,4
CHEMBL432751,C[C@]12CCC(=O)C=C1CCC1C2CC[C@]2(C)C(c3cccnc3)=CCC12,1800.0,5.7447274948966935,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9A960>,347.502,5.606800000000006,0,2
CHEMBL488,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,16.0,7.795880017344075,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9A9D0>,232.28299999999996,1.3532,2,3
CHEMBL72228,CC(=O)O[C@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCCC=C12,0.16,9.795880017344075,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9AA40>,330.46800000000013,4.450000000000005,0,3
CHEMBL72415,CCCCC[C@@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCCC=C12,12.0,7.920818753952375,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9AAB0>,342.5670000000001,6.714800000000007,0,1
CHEMBL175550,Cc1ccc2c(c1)/C(=C/c1cccnc1)CC2,3926449.35,2.406000000441987,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9AB20>,221.303,3.876820000000003,0,1
CHEMBL176287,Clc1cccc2c1CC/C2=C\c1cccnc1,130016.96,3.8859999926624798,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9AB90>,241.721,4.2218000000000035,0,1
CHEMBL371742,Cc1ccc2c(c1)/C(=C/c1ccncc1)CC2,1279381.3,2.8930000014112993,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9AC00>,221.303,3.876820000000002,0,1
CHEMBL192077,Cc1ccc2c(c1)/C(=C\c1ccncc1)CC2,1710015.32,2.7669999987530747,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9AC70>,221.303,3.876820000000002,0,1
CHEMBL383145,C(=C1c2ccccc2-c2ccccc21)c1ccncc1,2741574.17,2.562000000305397,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9ACE0>,255.32000000000002,4.650900000000004,0,1
CHEMBL1215664,Oc1ccc(-c2ccc(C(O)c3ccncc3)cc2)cc1,3070.0,5.512861624522814,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9AD50>,277.32300000000004,3.5359000000000016,2,3
CHEMBL349300,CC12CCCC1C1CCC3=CC(=O)C=CC3(C)C1CC2,8.8,8.05551732784983,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9ADC0>,270.41600000000005,4.684400000000005,0,1
CHEMBL3349658,C[C@]12CC[C@H]3[C@@H]([C@H](Cc4ccccc4)CC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,45.5,7.341988603342887,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9AE30>,378.5560000000002,5.348000000000006,1,2
CHEMBL165279,C[C@]12CC=C3C(CCC4=CC(=O)CC[C@@]43CCSCCS)C1CCC2=O,1000.0,6.0,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9AEA0>,390.61400000000015,5.0407000000000055,1,4
CHEMBL2112739,CC(=O)O[C@H]1CCC[C@@]2(C)C1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,90.0,7.045757490560675,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9AF10>,330.46800000000013,4.450000000000005,0,3
CHEMBL282573,CC(C)C1(c2ccc(N)cc2)CCC(=O)NC1=O,2.3,8.638272163982407,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9AF80>,246.30999999999997,1.5992,2,3
CHEMBL304903,c1ccc2c(c1)CCC1C(c3ccncc3)C21,99.0,7.00436480540245,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9AFF0>,221.30300000000003,3.525000000000002,0,1
CHEMBL3084924,CC1(OC(=O)Cc2cccnc2)C2CC3CC(C2)CC1C3,10800.0,4.966576244513051,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9B060>,285.38700000000006,3.382100000000002,0,3
CHEMBL2165316,CCOc1cc2c(cc1-c1cccnc1)CCC(=O)N2,488.0,6.311580177997289,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9B0D0>,268.3159999999999,3.032,1,3
CHEMBL62811,O=C1CCc2cc(-c3cccnc3)ccc2N1,5000.0,5.301029995663981,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9B140>,224.26300000000003,2.6333,1,2
CHEMBL3245355,COc1ccc(S[C@@H]2CC3=CC(=O)CC[C@]3(C)[C@H]3CC[C@]4(C)C(=O)CC[C@H]4[C@H]23)cc1,35.3,7.452225294612178,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9B1B0>,424.6060000000002,5.866800000000006,0,4
CHEMBL1444,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,2.0,8.698970004336019,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9B220>,285.31,2.65916,0,4
CHEMBL442542,C[C@]12CCC(=O)C(SCCl)=C1CCC1C2=CC[C@]2(C)C(=O)CCC12,27.0,7.568636235841013,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9B290>,364.93800000000016,5.264700000000005,0,3
CHEMBL24897,CC12CCC3C(C[C@@H](Cc4ccccc4)C4=CC(=O)CCC43C)C1CCC2=O,4000.0,5.3979400086720375,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9B300>,376.54000000000025,5.556200000000006,0,2
CHEMBL24410,C=C[C@@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCC(=O)C=C12,5.1,8.292429823902063,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9B370>,312.45300000000003,4.499500000000005,0,2
CHEMBL302741,CC12CCC3C(C(=O)C=C4CCCCC43CO)C1CCC2=O,0.058,10.236572006437063,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9B3E0>,302.41400000000004,3.059800000000002,1,3
CHEMBL1957213,COc1ccc(-c2nc(-c3cccnc3)cs2)cc1,18000.0,4.7447274948966935,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9B450>,268.341,3.880700000000002,0,4
CHEMBL1957217,COc1cc(-c2nc(-c3cccnc3)cs2)ccn1,0.65,9.187086643357144,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9B4C0>,269.32900000000006,3.2757000000000023,0,5
CHEMBL459503,Oc1cc2c(cc1C(c1ccc3c(c1)OCO3)n1ccnc1)OCO2,24.9,7.603800652904264,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9B530>,338.3190000000001,2.6838000000000006,1,6
CHEMBL495566,c1ccc(-c2cc(-c3cccnc3)nc(-c3cccnc3)c2)cc1,46700.0,4.330683119433888,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9B5A0>,309.372,4.872600000000004,0,3
CHEMBL523232,O=[N+]([O-])c1ccc2c(c1)nc(-c1ccccn1)n2CCc1ccncc1,2100.0,5.6777807052660805,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9B610>,345.3620000000001,3.6442000000000014,0,5
CHEMBL209731,N#Cc1ccc(-c2oc3ccccc3c(=O)c2Cn2ccnc2)cc1,69.0,7.161150909262744,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9B680>,327.343,3.576480000000001,0,4
CHEMBL188664,O=c1c(-c2ccccc2)c(SCc2ccncc2)oc2cc(OCc3ccccc3)ccc12,210.0,6.6777807052660805,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9B6F0>,451.5470000000002,6.726300000000005,0,5
CHEMBL57513,C(\Cn1ccnc1)=C1\CCCc2sccc21,680.0,6.167491087293763,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9B760>,230.33599999999998,3.3645000000000023,0,2
CHEMBL185950,O=c1c(-c2ccc(O)cc2)c(SCc2ccncc2)oc2cc(O)ccc12,280.0,6.552841968657781,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9B7D0>,377.4210000000001,4.558500000000002,2,6
CHEMBL1957211,Clc1ccc(-c2nc(-c3cccnc3)cs2)cc1,234.3,6.6302277114030375,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9B840>,272.76000000000005,4.525500000000003,0,3
CHEMBL165,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,41670.0,4.380176499542722,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9B8B0>,228.247,2.9738000000000016,3,3
CHEMBL1444,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,0.02,10.698970004336019,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9B920>,285.31,2.65916,0,4
CHEMBL1956187,Cc1cc(-n2ccc3ccncc32)ccc1C#N,99.0,7.00436480540245,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9B990>,233.274,3.2056000000000013,0,2
CHEMBL2420684,Oc1cncc(-c2ccc3ccc(O)cc3c2Cl)c1,2000.0,5.698970004336019,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9BA00>,271.703,3.966400000000001,2,3
CHEMBL350074,CSCC[C@]12CCC(=O)C=C1CCC1C2CC[C@]2(C)C(=O)CCC12,16.0,7.795880017344075,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9BA70>,346.5360000000001,4.820600000000004,0,3
CHEMBL225447,c1ccc2c(c1)-c1ccccc1C2n1ccnc1,2800.0,5.552841968657781,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9BAE0>,232.286,3.5012000000000025,0,1
CHEMBL438549,COc1ccc2c(c1)CCC1C(c3cnc[nH]3)C21,1600.0,5.795880017344075,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9BB50>,240.306,2.861700000000001,1,2
CHEMBL72228,CC(=O)O[C@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCCC=C12,18.0,7.7447274948966935,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9BBC0>,330.46800000000013,4.450000000000005,0,3
CHEMBL287677,N#Cc1ccc([C@H]2CCCc3cncn32)cc1,3.0,8.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9BC30>,223.279,2.680480000000001,0,2
CHEMBL285809,N#Cc1ccc(C2(c3ccc(C#N)cc3)CCCc3cncn32)cc1,8.0,8.096910013008056,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9BCA0>,324.38699999999994,3.754660000000002,0,3
CHEMBL488,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,1700.0,5.769551078621726,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9BD10>,232.28299999999996,1.3532,2,3
CHEMBL282079,OC(c1ccc(Cl)cc1)(c1cncnc1)C1CCCCC1,4000.0,5.3979400086720375,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9BD80>,302.8050000000002,3.946200000000002,1,3
CHEMBL9478,CC12CCC3C(C(Cc4ccc(N)cc4)=CC4=CC(=O)CCC43C)C1CCC2=O,88.0,7.055517327849832,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9BDF0>,389.53900000000027,5.058500000000004,1,3
CHEMBL31224,N#Cc1ccc2c(c1)CCC=C2n1ccnc1,2.9,8.537602002101044,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9BE60>,221.263,2.59018,0,2
CHEMBL30043,Fc1ccc(C(F)(c2ccc(Cl)cc2)c2cncnc2)cc1,195.0,6.709965388637482,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9BED0>,316.73800000000006,4.5305000000000035,0,2
CHEMBL430879,N#Cc1ccc(N(Cc2ccc(OS(N)(=O)=O)cc2)n2cnnc2)cc1,63.5,7.197226274708024,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9BF40>,370.394,1.20198,1,7
CHEMBL298172,C[C@]12CCC3C(CCC4=CC(=O)CC[C@@]43C(O)CBr)C1CCC2=O,88220.0,4.054432946557611,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9C040>,395.3370000000001,3.8233000000000024,1,3
CHEMBL2430498,O=c1cc(OCc2cn(-c3ccc(S(=O)(=O)NCCc4ccccc4)cc3)nn2)c2ccccc2o1,14.0,7.853871964321762,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9C0B0>,502.55200000000025,3.473700000000002,1,7
CHEMBL2430499,COc1ccc(CCNS(=O)(=O)c2ccc(-n3cc(-c4ccccc4)nn3)cc2)cc1OC,14.0,7.853871964321762,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9C120>,464.54700000000014,3.472500000000002,1,6
CHEMBL3589964,O=c1cc(OCc2cn(-c3cccc(S(=O)(=O)N4CCc5ccccc5C4)c3)nn2)c2ccccc2o1,14.0,7.853871964321762,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9C190>,514.5630000000003,3.6997000000000027,0,7
CHEMBL2430506,O=S(=O)(NCCc1ccccc1)c1ccc(-n2cc(COc3ccccc3)nn2)cc1,9400.0,5.026872146400302,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9C200>,434.5210000000002,3.367300000000002,1,5
CHEMBL157101,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,2600.0,5.585026652029182,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9C270>,531.4399999999999,4.205800000000003,0,6
CHEMBL73219,CCCCC[C@@H]1CC2C(CCC3(C)C(O)CCC23)C2(C)CCCC=C12,50.0,7.301029995663981,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9C2E0>,344.58300000000014,6.506600000000009,1,1
CHEMBL3623209,C[C@@H]1OC(=O)C[C@H]2[C@@H]3CC=C4CC(O)CC[C@]4(C)[C@H]3CC[C@]12C,250.0,6.6020599913279625,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9C350>,318.45700000000005,3.851700000000003,1,3
CHEMBL3623223,C=CC[C@@H]1CC2=CC(=O)C=C[C@]2(C)[C@H]2CC[C@]3(C)C(=O)CC[C@H]3[C@H]12,470.0,6.327902142064283,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9C3C0>,324.46400000000006,4.665600000000005,0,2
CHEMBL2179110,CCC#CCO[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,12.0,7.920818753952375,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9C430>,366.50100000000003,4.271900000000004,0,3
CHEMBL3623225,CCn1cc(C(c2ccccc2)n2ccnc2)c2ccccc21,100.0,7.0,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9C4A0>,301.39300000000003,4.495400000000004,0,1
CHEMBL3623229,CCc1nc(C)cn1Cc1ccccc1CC(=O)O,6200.0,5.207608310501746,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9C510>,258.32099999999997,2.4293200000000006,1,2
CHEMBL421149,N#Cc1ccc(Cn2ccnc2)c2oc3ccccc3c(=O)c12,43.0,7.366531544420414,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9C580>,301.3050000000001,3.062680000000001,0,4
CHEMBL3623232,N#Cc1ccc(N(Cc2ccc(OS(N)(=O)=O)cc2F)n2ccnc2)cc1,0.2,9.698970004336019,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9C5F0>,387.396,1.94608,1,6
CHEMBL3623221,C[C@]12CC[C@@H]3c4ccc(O)c(NC(=O)c5ccncc5)c4CC[C@H]3[C@@H]1CCC2=O,28000.0,4.552841968657781,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9C660>,390.48300000000023,4.464700000000003,2,4
CHEMBL132530,C[C@]12CCC(=O)C(O)=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,5.1,8.292429823902063,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9C6D0>,302.41400000000004,3.973100000000003,1,3
CHEMBL307581,CO[C@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCCC=C12,0.12,9.920818753952375,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9C740>,302.458,4.533300000000004,0,2
CHEMBL70959,C[C@H]1CC2C(CCC3(C)C(O)CCC23)C2(C)CCCC=C12,2.7,8.568636235841012,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9C7B0>,288.475,4.9462000000000055,1,1
CHEMBL159073,O=c1c2ccccc2oc2c(Cn3ccnc3)ccc([N+](=O)[O-])c12,40.0,7.3979400086720375,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9C820>,321.2920000000001,3.0992000000000015,0,5
CHEMBL2442754,Cc1cc(CO)c2ccc3[nH]ccc3c2n1,4152.0,5.381742655159599,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9C890>,212.252,2.51682,2,2
CHEMBL70901,Nc1ccc(C2(C3CCCCC3)CCC(=O)NC2=O)cc1,240.0,6.619788758288394,<rdkit.Chem.rdchem.Mol object at 0x000002235CD9C900>,286.37499999999994,2.5235000000000003,2,3
